Text,Sentiment,Emotion
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Ο άνδρας ηλικίας 36 ετών από το Πακιστάν κατάφερε να ανέβει  στο μπαλκόνι και άρχισε να αυνανίζεται μπροστά στα μάτια των δύο γυναικών που βρίσκονταν εκείνη την ώρα στο διαμέρισμα των Πετραλώνων',NEGATIVE,DISGUST
'Ο άνδρας ηλικίας 36 ετών από το Πακιστάν κατάφερε να ανέβει  στο μπαλκόνι και άρχισε να αυνανίζεται μπροστά στα μάτια των δύο γυναικών που βρίσκονταν εκείνη την ώρα στο διαμέρισμα των Πετραλώνων',NEGATIVE,DISGUST
'Ο άνδρας ηλικίας 36 ετών από το Πακιστάν κατάφερε να ανέβει  στο μπαλκόνι και άρχισε να αυνανίζεται μπροστά στα μάτια των δύο γυναικών που βρίσκονταν εκείνη την ώρα στο διαμέρισμα των Πετραλώνων',NEGATIVE,DISGUST
'Ο άνδρας ηλικίας 36 ετών από το Πακιστάν κατάφερε να ανέβει  στο μπαλκόνι και άρχισε να αυνανίζεται μπροστά στα μάτια των δύο γυναικών που βρίσκονταν εκείνη την ώρα στο διαμέρισμα των Πετραλώνων',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Αν είσαι γυναίκα και υποστηρίζεις αυτά τα ζώα',NEGATIVE,DISGUST
'Αν είσαι γυναίκα και υποστηρίζεις αυτά τα ζώα',NEGATIVE,DISGUST
'Αν είσαι γυναίκα και υποστηρίζεις αυτά τα ζώα',NEGATIVE,DISGUST
'Αν είσαι γυναίκα και υποστηρίζεις αυτά τα ζώα',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
'Δεν υπάρχει πιο σιχαμένο κοινωνικό καρκίνωμα σήμερα από τις φεμινιστριες και το metoo',NEGATIVE,DISGUST
